run_id,seed,arm,persona_id,quadrant,template,axis,slope,r5_minus_r1
persona.high_e_high_n.v2.seed-3010.neutral,3010,neutral,persona.high_e_high_n.v2,high_e_high_n,v2,joyful,-0.005392748862504959,-0.01973947137594223
persona.high_e_high_n.v2.seed-3010.neutral,3010,neutral,persona.high_e_high_n.v2,high_e_high_n,v2,grief_stricken,0.00034465789794921873,-0.002102404832839966
persona.high_e_high_n.v2.seed-3010.neutral,3010,neutral,persona.high_e_high_n.v2,high_e_high_n,v2,furious,0.01016729585826397,0.0379626527428627
persona.high_e_high_n.v3.seed-3001.feedback_only,3001,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.0013727501034736633,-0.007772892713546753
persona.high_e_high_n.v3.seed-3001.feedback_only,3001,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0034990161657333374,0.009826406836509705
persona.high_e_high_n.v3.seed-3001.feedback_only,3001,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0020325876772403716,0.009124800562858582
persona.high_e_high_n.v3.seed-3001.supportive,3001,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0003169514238834381,-0.0021755099296569824
persona.high_e_high_n.v3.seed-3001.supportive,3001,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0019555315375328064,0.0021581053733825684
persona.high_e_high_n.v3.seed-3001.supportive,3001,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.002800627797842026,0.010888300836086273
persona.high_e_high_n.v3.seed-3001.neutral,3001,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.002178831398487091,-0.010241247713565826
persona.high_e_high_n.v3.seed-3001.neutral,3001,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0011226221919059753,0.0010977685451507568
persona.high_e_high_n.v3.seed-3001.neutral,3001,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.00414678268134594,0.01589192822575569
persona.high_e_high_n.v3.seed-3002.feedback_only,3002,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.0013727501034736633,-0.007772892713546753
persona.high_e_high_n.v3.seed-3002.feedback_only,3002,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0034990161657333374,0.009826406836509705
persona.high_e_high_n.v3.seed-3002.feedback_only,3002,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0020325876772403716,0.009124800562858582
persona.high_e_high_n.v3.seed-3002.supportive,3002,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0003169514238834381,-0.0021755099296569824
persona.high_e_high_n.v3.seed-3002.supportive,3002,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0019555315375328064,0.0021581053733825684
persona.high_e_high_n.v3.seed-3002.supportive,3002,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.002800627797842026,0.010888300836086273
persona.high_e_high_n.v3.seed-3002.neutral,3002,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.002178831398487091,-0.010241247713565826
persona.high_e_high_n.v3.seed-3002.neutral,3002,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0011226221919059753,0.0010977685451507568
persona.high_e_high_n.v3.seed-3002.neutral,3002,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.00414678268134594,0.01589192822575569
persona.high_e_high_n.v3.seed-3003.feedback_only,3003,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0006269708275794983,0.0007626712322235107
persona.high_e_high_n.v3.seed-3003.feedback_only,3003,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0005579635500907898,0.0010884255170822144
persona.high_e_high_n.v3.seed-3003.feedback_only,3003,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,-0.0015762746334075928,0.0009465441107749939
persona.high_e_high_n.v3.seed-3003.supportive,3003,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.001166786253452301,0.002067558467388153
persona.high_e_high_n.v3.seed-3003.supportive,3003,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,-0.0007288262248039245,-0.005018576979637146
persona.high_e_high_n.v3.seed-3003.supportive,3003,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,-0.00020573101937770844,0.0026802606880664825
persona.high_e_high_n.v3.seed-3003.neutral,3003,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.001263958215713501,-0.005807667970657349
persona.high_e_high_n.v3.seed-3003.neutral,3003,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,-0.00155390202999115,-0.0069609880447387695
persona.high_e_high_n.v3.seed-3003.neutral,3003,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0013342507183551789,0.007173504680395126
persona.high_e_high_n.v3.seed-3004.feedback_only,3004,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0008276835083961487,0.002848289906978607
persona.high_e_high_n.v3.seed-3004.feedback_only,3004,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0022812604904174803,0.00675356388092041
persona.high_e_high_n.v3.seed-3004.feedback_only,3004,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0028944503515958785,0.012884840369224548
persona.high_e_high_n.v3.seed-3004.supportive,3004,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0005695991218090058,-6.714463233947754e-05
persona.high_e_high_n.v3.seed-3004.supportive,3004,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.00229199081659317,0.004159852862358093
persona.high_e_high_n.v3.seed-3004.supportive,3004,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0029403511434793472,0.009676780551671982
persona.high_e_high_n.v3.seed-3004.neutral,3004,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.00013385862112045289,-0.00161830335855484
persona.high_e_high_n.v3.seed-3004.neutral,3004,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.00041033774614334105,-0.0004319697618484497
persona.high_e_high_n.v3.seed-3004.neutral,3004,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0038668431341648104,0.013979427516460419
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.0013727501034736633,-0.007772892713546753
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0034990161657333374,0.009826406836509705
persona.high_e_high_n.v3.seed-3005.feedback_only,3005,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0020325876772403716,0.009124800562858582
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0003169514238834381,-0.0021755099296569824
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0019555315375328064,0.0021581053733825684
persona.high_e_high_n.v3.seed-3005.supportive,3005,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.002800627797842026,0.010888300836086273
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.002178831398487091,-0.010241247713565826
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0011226221919059753,0.0010977685451507568
persona.high_e_high_n.v3.seed-3005.neutral,3005,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.00414678268134594,0.01589192822575569
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.0010946929454803468,-0.006696127355098724
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0044144406914710995,0.012386739253997803
persona.high_e_high_n.v3.seed-3006.feedback_only,3006,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.003283094987273216,0.016945011913776398
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.000727013498544693,0.00023620575666427612
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.004804323613643646,0.014375895261764526
persona.high_e_high_n.v3.seed-3006.supportive,3006,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.002171899750828743,0.009595777839422226
persona.high_e_high_n.v3.seed-3006.neutral,3006,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.00033538490533828734,-0.0017793923616409302
persona.high_e_high_n.v3.seed-3006.neutral,3006,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0026120573282241823,0.007321655750274658
persona.high_e_high_n.v3.seed-3006.neutral,3006,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0030993193387985228,0.012088160961866379
persona.high_e_high_n.v3.seed-3007.feedback_only,3007,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.0013727501034736633,-0.007772892713546753
persona.high_e_high_n.v3.seed-3007.feedback_only,3007,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0034990161657333374,0.009826406836509705
persona.high_e_high_n.v3.seed-3007.feedback_only,3007,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0020325876772403716,0.009124800562858582
persona.high_e_high_n.v3.seed-3007.supportive,3007,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0003169514238834381,-0.0021755099296569824
persona.high_e_high_n.v3.seed-3007.supportive,3007,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0019555315375328064,0.0021581053733825684
persona.high_e_high_n.v3.seed-3007.supportive,3007,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.002800627797842026,0.010888300836086273
persona.high_e_high_n.v3.seed-3007.neutral,3007,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.002178831398487091,-0.010241247713565826
persona.high_e_high_n.v3.seed-3007.neutral,3007,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0011226221919059753,0.0010977685451507568
persona.high_e_high_n.v3.seed-3007.neutral,3007,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.00414678268134594,0.01589192822575569
persona.high_e_high_n.v3.seed-3008.feedback_only,3008,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0008599698543548584,0.0033907070755958557
persona.high_e_high_n.v3.seed-3008.feedback_only,3008,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,-0.002135789394378662,-0.018347620964050293
persona.high_e_high_n.v3.seed-3008.feedback_only,3008,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,-0.0025526434183120728,-0.01380135491490364
persona.high_e_high_n.v3.seed-3008.supportive,3008,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.001853499561548233,0.005507230758666992
persona.high_e_high_n.v3.seed-3008.supportive,3008,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,-0.002265201508998871,-0.018945559859275818
persona.high_e_high_n.v3.seed-3008.supportive,3008,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,-0.0005446106195449829,-0.00583789125084877
persona.high_e_high_n.v3.seed-3008.neutral,3008,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,7.317960262298584e-06,0.0006894990801811218
persona.high_e_high_n.v3.seed-3008.neutral,3008,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,-0.003032185137271881,-0.019676268100738525
persona.high_e_high_n.v3.seed-3008.neutral,3008,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,-0.0012722034007310867,-0.01120300218462944
persona.high_e_high_n.v3.seed-3009.feedback_only,3009,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.0013727501034736633,-0.007772892713546753
persona.high_e_high_n.v3.seed-3009.feedback_only,3009,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0034990161657333374,0.009826406836509705
persona.high_e_high_n.v3.seed-3009.feedback_only,3009,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0020325876772403716,0.009124800562858582
persona.high_e_high_n.v3.seed-3009.supportive,3009,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,0.0003169514238834381,-0.0021755099296569824
persona.high_e_high_n.v3.seed-3009.supportive,3009,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0019555315375328064,0.0021581053733825684
persona.high_e_high_n.v3.seed-3009.supportive,3009,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.002800627797842026,0.010888300836086273
persona.high_e_high_n.v3.seed-3009.neutral,3009,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.002178831398487091,-0.010241247713565826
persona.high_e_high_n.v3.seed-3009.neutral,3009,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0011226221919059753,0.0010977685451507568
persona.high_e_high_n.v3.seed-3009.neutral,3009,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.00414678268134594,0.01589192822575569
persona.high_e_high_n.v3.seed-3010.feedback_only,3010,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.004386083036661148,-0.015278168022632599
persona.high_e_high_n.v3.seed-3010.feedback_only,3010,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0021025568246841432,0.005017146468162537
persona.high_e_high_n.v3.seed-3010.feedback_only,3010,feedback_only,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.0070788063108921054,0.027162857353687286
persona.high_e_high_n.v3.seed-3010.supportive,3010,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.004072453826665878,-0.015636175870895386
persona.high_e_high_n.v3.seed-3010.supportive,3010,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.0009564831852912903,-0.00016120076179504395
persona.high_e_high_n.v3.seed-3010.supportive,3010,supportive,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.007856026291847229,0.02936432510614395
persona.high_e_high_n.v3.seed-3010.neutral,3010,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,joyful,-0.004872501641511917,-0.017667442560195923
persona.high_e_high_n.v3.seed-3010.neutral,3010,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,grief_stricken,0.00036754757165908815,-0.002095744013786316
persona.high_e_high_n.v3.seed-3010.neutral,3010,neutral,persona.high_e_high_n.v3,high_e_high_n,v3,furious,0.009780872985720635,0.036629367619752884
persona.high_e_low_n.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0012739554047584533,-0.007326334714889526
persona.high_e_low_n.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0035493999719619753,0.010013893246650696
persona.high_e_low_n.seed-3001.feedback_only,3001,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.002367115020751953,0.011088810861110687
persona.high_e_low_n.seed-3001.supportive,3001,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,4.0458887815475465e-05,-0.0033056214451789856
persona.high_e_low_n.seed-3001.supportive,3001,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0019578590989112856,0.002267017960548401
persona.high_e_low_n.seed-3001.supportive,3001,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.0031281162053346636,0.012540910392999649
persona.high_e_low_n.seed-3001.neutral,3001,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0022141873836517335,-0.010185405611991882
persona.high_e_low_n.seed-3001.neutral,3001,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0010763555765151978,0.0006730407476425171
persona.high_e_low_n.seed-3001.neutral,3001,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.004515383392572403,0.017775118350982666
persona.high_e_low_n.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0012739554047584533,-0.007326334714889526
persona.high_e_low_n.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0035493999719619753,0.010013893246650696
persona.high_e_low_n.seed-3002.feedback_only,3002,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.002367115020751953,0.011088810861110687
persona.high_e_low_n.seed-3002.supportive,3002,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,4.0458887815475465e-05,-0.0033056214451789856
persona.high_e_low_n.seed-3002.supportive,3002,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0019578590989112856,0.002267017960548401
persona.high_e_low_n.seed-3002.supportive,3002,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.0031281162053346636,0.012540910392999649
persona.high_e_low_n.seed-3002.neutral,3002,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0022141873836517335,-0.010185405611991882
persona.high_e_low_n.seed-3002.neutral,3002,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0010763555765151978,0.0006730407476425171
persona.high_e_low_n.seed-3002.neutral,3002,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.004515383392572403,0.017775118350982666
persona.high_e_low_n.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,0.0006785847246646882,0.0009629055857658386
persona.high_e_low_n.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0006401881575584412,0.001337498426437378
persona.high_e_low_n.seed-3003.feedback_only,3003,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,-0.0013326536864042282,0.002619437873363495
persona.high_e_low_n.seed-3003.supportive,3003,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,0.0009278856217861175,0.001035436987876892
persona.high_e_low_n.seed-3003.supportive,3003,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,-0.0008007034659385682,-0.00519193708896637
persona.high_e_low_n.seed-3003.supportive,3003,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,9.834021329879761e-06,0.004181485623121262
persona.high_e_low_n.seed-3003.neutral,3003,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0012935250997543335,-0.0059106796979904175
persona.high_e_low_n.seed-3003.neutral,3003,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,-0.001610429584980011,-0.007348686456680298
persona.high_e_low_n.seed-3003.neutral,3003,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.0016488846391439437,0.009040936827659607
persona.high_e_low_n.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,0.0009521491825580597,0.003313034772872925
persona.high_e_low_n.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.002433992922306061,0.007512494921684265
persona.high_e_low_n.seed-3004.feedback_only,3004,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.0031772684305906296,0.014499619603157043
persona.high_e_low_n.seed-3004.supportive,3004,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,0.00035759285092353823,-0.001134723424911499
persona.high_e_low_n.seed-3004.supportive,3004,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.002300529181957245,0.004306897521018982
persona.high_e_low_n.seed-3004.supportive,3004,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.003293315693736076,0.011473458260297775
persona.high_e_low_n.seed-3004.neutral,3004,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.00012080594897270202,-0.0014871880412101746
persona.high_e_low_n.seed-3004.neutral,3004,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0005073443055152894,-6.864964962005615e-05
persona.high_e_low_n.seed-3004.neutral,3004,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.004211524128913879,0.015721004456281662
persona.high_e_low_n.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0012739554047584533,-0.007326334714889526
persona.high_e_low_n.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0035493999719619753,0.010013893246650696
persona.high_e_low_n.seed-3005.feedback_only,3005,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.002367115020751953,0.011088810861110687
persona.high_e_low_n.seed-3005.supportive,3005,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,4.0458887815475465e-05,-0.0033056214451789856
persona.high_e_low_n.seed-3005.supportive,3005,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0019578590989112856,0.002267017960548401
persona.high_e_low_n.seed-3005.supportive,3005,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.0031281162053346636,0.012540910392999649
persona.high_e_low_n.seed-3005.neutral,3005,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0022141873836517335,-0.010185405611991882
persona.high_e_low_n.seed-3005.neutral,3005,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0010763555765151978,0.0006730407476425171
persona.high_e_low_n.seed-3005.neutral,3005,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.004515383392572403,0.017775118350982666
persona.high_e_low_n.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0011146314442157744,-0.0068359375
persona.high_e_low_n.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.004472894966602326,0.012781843543052673
persona.high_e_low_n.seed-3006.feedback_only,3006,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.003618210181593895,0.018434809520840645
persona.high_e_low_n.seed-3006.supportive,3006,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,0.0005200333893299103,-0.0007072314620018005
persona.high_e_low_n.seed-3006.supportive,3006,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0048464775085449215,0.014668896794319153
persona.high_e_low_n.seed-3006.supportive,3006,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.0024364665150642395,0.011020168662071228
persona.high_e_low_n.seed-3006.neutral,3006,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0003311842679977417,-0.0016693994402885437
persona.high_e_low_n.seed-3006.neutral,3006,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.00266462117433548,0.007521539926528931
persona.high_e_low_n.seed-3006.neutral,3006,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.0032763179391622544,0.013008557260036469
persona.high_e_low_n.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0012739554047584533,-0.007326334714889526
persona.high_e_low_n.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0035493999719619753,0.010013893246650696
persona.high_e_low_n.seed-3007.feedback_only,3007,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.002367115020751953,0.011088810861110687
persona.high_e_low_n.seed-3007.supportive,3007,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0005537346005439758,-0.0059402212500572205
persona.high_e_low_n.seed-3007.supportive,3007,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0024836331605911253,0.005106315016746521
persona.high_e_low_n.seed-3007.supportive,3007,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.003036632016301155,0.012003455311059952
persona.high_e_low_n.seed-3007.neutral,3007,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0027347415685653686,-0.012615770101547241
persona.high_e_low_n.seed-3007.neutral,3007,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0017313927412033081,0.003973275423049927
persona.high_e_low_n.seed-3007.neutral,3007,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.00434274859726429,0.016844145953655243
persona.high_e_low_n.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,0.0007864683866500854,0.0029757842421531677
persona.high_e_low_n.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,-0.0020223259925842285,-0.017844736576080322
persona.high_e_low_n.seed-3008.feedback_only,3008,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,-0.0022439710795879365,-0.01196661964058876
persona.high_e_low_n.seed-3008.supportive,3008,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,0.0015311084687709808,0.004147626459598541
persona.high_e_low_n.seed-3008.supportive,3008,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,-0.0022954091429710386,-0.01899932324886322
persona.high_e_low_n.seed-3008.supportive,3008,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,-0.00025043301284313204,-0.004351835697889328
persona.high_e_low_n.seed-3008.neutral,3008,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0002367362380027771,-0.00029814988374710083
persona.high_e_low_n.seed-3008.neutral,3008,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,-0.0029772490262985228,-0.019594982266426086
persona.high_e_low_n.seed-3008.neutral,3008,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,-0.0010327041149139405,-0.009965319186449051
persona.high_e_low_n.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0006595447659492493,-0.002484142780303955
persona.high_e_low_n.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0025903210043907166,0.007864698767662048
persona.high_e_low_n.seed-3009.feedback_only,3009,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.004709153994917869,0.017781641334295273
persona.high_e_low_n.seed-3009.supportive,3009,supportive,persona.high_e_low_n,high_e_low_n,v1,joyful,0.00146966353058815,0.0036801397800445557
persona.high_e_low_n.seed-3009.supportive,3009,supportive,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0012477830052375794,-0.00113619863986969
persona.high_e_low_n.seed-3009.supportive,3009,supportive,persona.high_e_low_n,high_e_low_n,v1,furious,0.004003783687949181,0.014440257102251053
persona.high_e_low_n.seed-3009.neutral,3009,neutral,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.0017542824149131774,-0.008569173514842987
persona.high_e_low_n.seed-3009.neutral,3009,neutral,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0009935617446899414,0.001646682620048523
persona.high_e_low_n.seed-3009.neutral,3009,neutral,persona.high_e_low_n,high_e_low_n,v1,furious,0.005232842639088631,0.01945088431239128
persona.high_e_low_n.seed-3010.feedback_only,3010,feedback_only,persona.high_e_low_n,high_e_low_n,v1,joyful,-0.004321353882551194,-0.014989271759986877
persona.high_e_low_n.seed-3010.feedback_only,3010,feedback_only,persona.high_e_low_n,high_e_low_n,v1,grief_stricken,0.0021405547857284548,0.005286470055580139
persona.high_e_low_n.seed-3010.feedback_only,3010,feedback_only,persona.high_e_low_n,high_e_low_n,v1,furious,0.007521847635507584,0.028623834252357483
